Origin,Destination,OriginLat,OriginLon,DestLat,DestLon,TRIP_TYPE,Direction,Commute_SOV,Commute_Carpool,Commute_Transit,Commute_Walk,Commute_Bicycle,Commute_Taxi,Commute_WorkAtHome,Commute_Other,Commute_Total
2502513035031B,18,42.3608502523351,-71.060867565682,42.3572972963592,-71.0523371887983,Downtown_to_Outside,Inbound,0,0,1,0,0,0,0,0,1
2502513035031C,18,42.3591047883165,-71.0589716505127,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,32,6,57,6,0,0,0,1,102
2502513035031C,18,42.3591047883165,-71.0589716505127,42.3572972963592,-71.0523371887983,Downtown_to_Outside,Inbound,0,0,1,0,0,0,0,0,1
2502513035031D,18,42.3624271939185,-71.0585220684271,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,32,6,57,6,0,0,0,1,102
2502513035031D,18,42.3624271939185,-71.0585220684271,42.3572972963592,-71.0523371887983,Downtown_to_Outside,Inbound,0,0,1,0,0,0,0,0,1
2502513035031E,18,42.3602504487467,-71.0572897790384,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,32,6,57,6,0,0,0,1,102
2502513035031E,18,42.3602504487467,-71.0572897790384,42.3572972963592,-71.0523371887983,Downtown_to_Outside,Inbound,0,0,1,0,0,0,0,0,1
2502513035195A,18,42.3557397198625,-71.0589192513441,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,30,5,87,7,1,0,0,1,131
2502513035195B,18,42.3555288445115,-71.056570919321,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,30,5,87,7,1,0,0,1,131
2502513035195C,18,42.3563819774574,-71.0594890328151,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,30,5,87,7,1,0,0,1,131
2502513035195D,18,42.3554726646196,-71.0573512297149,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,30,5,87,7,1,0,0,1,131
2502513035195E,18,42.3554898224295,-71.0580216281854,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,30,5,87,7,1,0,0,1,131
2502513035208A,18,42.3564448456566,-71.0582078415114,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,44,10,107,11,1,1,0,1,175
2502513035208B,18,42.3560705619376,-71.0548768366899,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,44,10,107,11,1,1,0,1,175
2502513035208C,18,42.3573058283414,-71.0536154393588,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,44,10,107,11,1,1,0,1,175
2502513035208D,18,42.3556632309918,-71.0556852638313,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,44,10,107,11,1,1,0,1,175
2502513035208E,18,42.3566079129288,-71.053928727948,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,44,10,107,11,1,1,0,1,175
2502513035223A,18,42.3582629765763,-71.0527615874302,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,29,5,45,6,0,0,0,1,86
2502513035223B,18,42.3568366644974,-71.0534539054153,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,29,5,45,6,0,0,0,1,86
2502513035223C,18,42.3576591148068,-71.0532216763938,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,29,5,45,6,0,0,0,1,86
2502513035223D,18,42.3576618288066,-71.0543701742311,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,29,5,45,6,0,0,0,1,86
2502513035223E,18,42.3584779813591,-71.0532477817784,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,29,5,45,6,0,0,0,1,86
2502513035236A,18,42.3592680861066,-71.0594871400582,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,54,7,61,8,0,0,0,2,132
2502513035236B,18,42.3588249642274,-71.0578168576777,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,54,7,61,8,0,0,0,2,132
2502513035236C,18,42.3589864027341,-71.0585931108024,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,54,7,61,8,0,0,0,2,132
2502513035236D,18,42.357663491005,-71.0580943898822,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,54,7,61,8,0,0,0,2,132
2502513035236E,18,42.3587588375209,-71.0599223671704,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,54,7,61,8,0,0,0,2,132
2502513035241A,18,42.356912563857,-71.0557590481072,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,22,10,57,8,0,0,0,1,98
2502513035241B,18,42.3573498452442,-71.0548478042351,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,22,10,57,8,0,0,0,1,98
2502513035241C,18,42.3567661616052,-71.0573596681579,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,22,10,57,8,0,0,0,1,98
2502513035241D,18,42.3568050520637,-71.0568090843526,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,22,10,57,8,0,0,0,1,98
2502513035241E,18,42.3568226200664,-71.0563431976508,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,22,10,57,8,0,0,0,1,98
2502513035242A,18,42.3560924576379,-71.0584617980826,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,17,2,47,4,1,0,0,0,71
2502513035242B,18,42.357022532728,-71.0587535356639,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,17,2,47,4,1,0,0,0,71
2502513035242C,18,42.3567840538908,-71.0578276987758,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,17,2,47,4,1,0,0,0,71
2502513035242D,18,42.3567889449042,-71.0579932055929,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,17,2,47,4,1,0,0,0,71
2502513035242E,18,42.3566265001693,-71.0591624784674,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,17,2,47,4,1,0,0,0,71
2502513035244A,18,42.358756165118,-71.0615108902534,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,68,17,115,13,1,0,0,2,216
2502513035244A,18,42.358756165118,-71.0615108902534,42.3572972963592,-71.0523371887983,Downtown_to_Outside,Inbound,1,0,2,5,0,0,0,0,8
2502513035244B,18,42.3591740240165,-71.0616317867317,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,68,17,115,13,1,0,0,2,216
2502513035244B,18,42.3591740240165,-71.0616317867317,42.3572972963592,-71.0523371887983,Downtown_to_Outside,Inbound,1,0,2,5,0,0,0,0,8
2502513035244C,18,42.3601626854247,-71.0602156129861,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,68,17,115,13,1,0,0,2,216
2502513035244C,18,42.3601626854247,-71.0602156129861,42.3572972963592,-71.0523371887983,Downtown_to_Outside,Inbound,1,0,2,5,0,0,0,0,8
2502513035244D,18,42.3608651463795,-71.061336470029,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,68,17,115,13,1,0,0,2,216
2502513035244D,18,42.3608651463795,-71.061336470029,42.3572972963592,-71.0523371887983,Downtown_to_Outside,Inbound,1,0,2,5,0,0,0,0,8
2502513035244E,18,42.3592900836097,-71.059861672952,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,68,17,115,13,1,0,0,2,216
2502513035244E,18,42.3592900836097,-71.059861672952,42.3572972963592,-71.0523371887983,Downtown_to_Outside,Inbound,1,0,2,5,0,0,0,0,8
2502513035246A,18,42.3582448387298,-71.0555975669133,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,56,8,106,12,2,1,0,0,185
2502513035246B,18,42.3589728876849,-71.0559614131377,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,56,8,106,12,2,1,0,0,185
2502513035246C,18,42.3592225300688,-71.0546349587438,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,56,8,106,12,2,1,0,0,185
2502513035246D,18,42.3586672216156,-71.0543567347275,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,56,8,106,12,2,1,0,0,185
2502513035246E,18,42.3579775281513,-71.0554506265455,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,56,8,106,12,2,1,0,0,185
2502513035248A,18,42.3575800785139,-71.0573322704969,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,57,10,110,13,0,0,0,1,191
2502513035248A,18,42.3575800785139,-71.0573322704969,42.3572972963592,-71.0523371887983,Downtown_to_Outside,Inbound,2,0,2,1,0,0,0,0,5
2502513035248B,18,42.358862788777,-71.0572271158143,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,57,10,110,13,0,0,0,1,191
2502513035248B,18,42.358862788777,-71.0572271158143,42.3572972963592,-71.0523371887983,Downtown_to_Outside,Inbound,2,0,2,1,0,0,0,0,5
2502513035248C,18,42.3584985480226,-71.056987892843,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,57,10,110,13,0,0,0,1,191
2502513035248C,18,42.3584985480226,-71.056987892843,42.3572972963592,-71.0523371887983,Downtown_to_Outside,Inbound,2,0,2,1,0,0,0,0,5
2502513035248D,18,42.3575958097756,-71.0564122809594,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,57,10,110,13,0,0,0,1,191
2502513035248D,18,42.3575958097756,-71.0564122809594,42.3572972963592,-71.0523371887983,Downtown_to_Outside,Inbound,2,0,2,1,0,0,0,0,5
2502513035248E,18,42.3576143996278,-71.057887003006,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,57,10,110,13,0,0,0,1,191
2502513035248E,18,42.3576143996278,-71.057887003006,42.3572972963592,-71.0523371887983,Downtown_to_Outside,Inbound,2,0,2,1,0,0,0,0,5
2502513035250A,18,42.3577831883957,-71.0596766516929,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,17,4,46,3,1,0,0,0,71
2502513035250B,18,42.3569846170418,-71.0603188231899,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,17,4,46,3,1,0,0,0,71
2502513035250C,18,42.3578051316514,-71.0606317691638,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,17,4,46,3,1,0,0,0,71
2502513035250D,18,42.3567093957102,-71.0602383704509,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,17,4,46,3,1,0,0,0,71
2502513035250E,18,42.3576897728147,-71.0593122027017,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,17,4,46,3,1,0,0,0,71
2502513035251A,18,42.3581854685516,-71.0613220984585,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,7,2,23,3,0,0,0,0,35
2502513035251B,18,42.3573660201768,-71.0610740429593,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,7,2,23,3,0,0,0,0,35
2502513035251C,18,42.358261002992,-71.0616047259007,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,7,2,23,3,0,0,0,0,35
2502513035251D,18,42.3565715407765,-71.0599228721877,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,7,2,23,3,0,0,0,0,35
2502513035251E,18,42.3580012202262,-71.0604413722719,42.3572972963592,-71.0523371887983,Outside_to_Downtown,Outbound,7,2,23,3,0,0,0,0,35
2502513035030A,19,42.3613032252968,-71.055855733886,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,3,0,6,1,0,0,0,0,10
2502513035030B,19,42.3602297100834,-71.0571507525239,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,3,0,6,1,0,0,0,0,10
2502513035030C,19,42.361693756478,-71.0573003877846,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,3,0,6,1,0,0,0,0,10
2502513035030D,19,42.3610462741794,-71.0569576500934,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,3,0,6,1,0,0,0,0,10
2502513035030E,19,42.3612384100877,-71.0574635757995,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,3,0,6,1,0,0,0,0,10
2502513035031A,19,42.3612968692389,-71.0608577036591,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,2,0,4,0,0,0,0,0,6
2502513035031B,19,42.3608502523351,-71.060867565682,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,2,0,4,0,0,0,0,0,6
2502513035031C,19,42.3591047883165,-71.0589716505127,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,2,0,4,0,0,0,0,0,6
2502513035031D,19,42.3624271939185,-71.0585220684271,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,2,0,4,0,0,0,0,0,6
2502513035031E,19,42.3602504487467,-71.0572897790384,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,2,0,4,0,0,0,0,0,6
2502513035195A,19,42.3557397198625,-71.0589192513441,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,2,0,7,1,0,0,0,0,10
2502513035195B,19,42.3555288445115,-71.056570919321,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,2,0,7,1,0,0,0,0,10
2502513035195C,19,42.3563819774574,-71.0594890328151,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,2,0,7,1,0,0,0,0,10
2502513035195D,19,42.3554726646196,-71.0573512297149,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,2,0,7,1,0,0,0,0,10
2502513035195E,19,42.3554898224295,-71.0580216281854,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,2,0,7,1,0,0,0,0,10
2502513035208A,19,42.3564448456566,-71.0582078415114,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,3,1,8,1,0,0,0,0,13
2502513035208B,19,42.3560705619376,-71.0548768366899,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,3,1,8,1,0,0,0,0,13
2502513035208C,19,42.3573058283414,-71.0536154393588,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,3,1,8,1,0,0,0,0,13
2502513035208D,19,42.3556632309918,-71.0556852638313,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,3,1,8,1,0,0,0,0,13
2502513035208E,19,42.3566079129288,-71.053928727948,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,3,1,8,1,0,0,0,0,13
2502513035223A,19,42.3582629765763,-71.0527615874302,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,2,0,3,0,0,0,0,0,5
2502513035223B,19,42.3568366644974,-71.0534539054153,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,2,0,3,0,0,0,0,0,5
2502513035223C,19,42.3576591148068,-71.0532216763938,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,2,0,3,0,0,0,0,0,5
2502513035223D,19,42.3576618288066,-71.0543701742311,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,2,0,3,0,0,0,0,0,5
2502513035223E,19,42.3584779813591,-71.0532477817784,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,2,0,3,0,0,0,0,0,5
2502513035236A,19,42.3592680861066,-71.0594871400582,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,4,1,5,1,0,0,0,0,11
2502513035236B,19,42.3588249642274,-71.0578168576777,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,4,1,5,1,0,0,0,0,11
2502513035236C,19,42.3589864027341,-71.0585931108024,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,4,1,5,1,0,0,0,0,11
2502513035236D,19,42.357663491005,-71.0580943898822,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,4,1,5,1,0,0,0,0,11
2502513035236E,19,42.3587588375209,-71.0599223671704,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,4,1,5,1,0,0,0,0,11
2502513035241A,19,42.356912563857,-71.0557590481072,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,2,1,4,1,0,0,0,0,8
2502513035241B,19,42.3573498452442,-71.0548478042351,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,2,1,4,1,0,0,0,0,8
2502513035241C,19,42.3567661616052,-71.0573596681579,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,2,1,4,1,0,0,0,0,8
2502513035241D,19,42.3568050520637,-71.0568090843526,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,2,1,4,1,0,0,0,0,8
2502513035241E,19,42.3568226200664,-71.0563431976508,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,2,1,4,1,0,0,0,0,8
2502513035242A,19,42.3560924576379,-71.0584617980826,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,1,0,4,0,0,0,0,0,5
2502513035242B,19,42.357022532728,-71.0587535356639,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,1,0,4,0,0,0,0,0,5
2502513035242C,19,42.3567840538908,-71.0578276987758,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,1,0,4,0,0,0,0,0,5
2502513035242D,19,42.3567889449042,-71.0579932055929,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,1,0,4,0,0,0,0,0,5
2502513035242E,19,42.3566265001693,-71.0591624784674,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,1,0,4,0,0,0,0,0,5
2502513035244A,19,42.358756165118,-71.0615108902534,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,5,1,9,1,0,0,0,0,16
2502513035244B,19,42.3591740240165,-71.0616317867317,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,5,1,9,1,0,0,0,0,16
2502513035244C,19,42.3601626854247,-71.0602156129861,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,5,1,9,1,0,0,0,0,16
2502513035244D,19,42.3608651463795,-71.061336470029,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,5,1,9,1,0,0,0,0,16
2502513035244E,19,42.3592900836097,-71.059861672952,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,5,1,9,1,0,0,0,0,16
2502513035246A,19,42.3582448387298,-71.0555975669133,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,4,1,8,1,0,0,0,0,14
2502513035246B,19,42.3589728876849,-71.0559614131377,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,4,1,8,1,0,0,0,0,14
2502513035246C,19,42.3592225300688,-71.0546349587438,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,4,1,8,1,0,0,0,0,14
2502513035246D,19,42.3586672216156,-71.0543567347275,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,4,1,8,1,0,0,0,0,14
2502513035246E,19,42.3579775281513,-71.0554506265455,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,4,1,8,1,0,0,0,0,14
2502513035248A,19,42.3575800785139,-71.0573322704969,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,4,1,8,1,0,0,0,0,14
2502513035248B,19,42.358862788777,-71.0572271158143,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,4,1,8,1,0,0,0,0,14
2502513035248C,19,42.3584985480226,-71.056987892843,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,4,1,8,1,0,0,0,0,14
2502513035248D,19,42.3575958097756,-71.0564122809594,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,4,1,8,1,0,0,0,0,14
2502513035248E,19,42.3576143996278,-71.057887003006,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,4,1,8,1,0,0,0,0,14
2502513035250A,19,42.3577831883957,-71.0596766516929,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,1,0,4,0,0,0,0,0,5
2502513035250B,19,42.3569846170418,-71.0603188231899,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,1,0,4,0,0,0,0,0,5
2502513035250C,19,42.3578051316514,-71.0606317691638,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,1,0,4,0,0,0,0,0,5
2502513035250D,19,42.3567093957102,-71.0602383704509,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,1,0,4,0,0,0,0,0,5
2502513035250E,19,42.3576897728147,-71.0593122027017,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,1,0,4,0,0,0,0,0,5
2502513035251A,19,42.3581854685516,-71.0613220984585,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,1,0,2,0,0,0,0,0,3
2502513035251B,19,42.3573660201768,-71.0610740429593,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,1,0,2,0,0,0,0,0,3
2502513035251C,19,42.358261002992,-71.0616047259007,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,1,0,2,0,0,0,0,0,3
2502513035251D,19,42.3565715407765,-71.0599228721877,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,1,0,2,0,0,0,0,0,3
2502513035251E,19,42.3580012202262,-71.0604413722719,42.3586717138856,-71.0521563303948,Outside_to_Downtown,Outbound,1,0,2,0,0,0,0,0,3
2502513035030A,1B,42.3613032252968,-71.055855733886,42.3613016611413,-71.0628341624577,Outside_to_Downtown,Outbound,77,6,134,16,3,0,0,2,238
2502513035030B,1B,42.3602297100834,-71.0571507525239,42.3613016611413,-71.0628341624577,Outside_to_Downtown,Outbound,77,6,134,16,3,0,0,2,238
2502513035030C,1B,42.361693756478,-71.0573003877846,42.3613016611413,-71.0628341624577,Outside_to_Downtown,Outbound,77,6,134,16,3,0,0,2,238
2502513035030D,1B,42.3610462741794,-71.0569576500934,42.3613016611413,-71.0628341624577,Outside_to_Downtown,Outbound,77,6,134,16,3,0,0,2,238
2502513035030E,1B,42.3612384100877,-71.0574635757995,42.3613016611413,-71.0628341624577,Outside_to_Downtown,Outbound,77,6,134,16,3,0,0,2,238
2502513035031A,1B,42.3612968692389,-71.0608577036591,42.3613016611413,-71.0628341624577,Outside_to_Downtown,Outbound,58,12,103,11,1,1,0,2,188
2502513035031A,1B,42.3612968692389,-71.0608577036591,42.3613016611413,-71.0628341624577,Downtown_to_Outside,Inbound,0,0,1,0,0,0,0,0,1
2502513035031B,1B,42.3608502523351,-71.060867565682,42.3613016611413,-71.0628341624577,Outside_to_Downtown,Outbound,58,12,103,11,1,1,0,2,188
2502513035031B,1B,42.3608502523351,-71.060867565682,42.3613016611413,-71.0628341624577,Downtown_to_Outside,Inbound,0,0,1,0,0,0,0,0,1
2502513035031C,1B,42.3591047883165,-71.0589716505127,42.3613016611413,-71.0628341624577,Outside_to_Downtown,Outbound,58,12,103,11,1,1,0,2,188
2502513035031C,1B,42.3591047883165,-71.0589716505127,42.3613016611413,-71.0628341624577,Downtown_to_Outside,Inbound,0,0,1,0,0,0,0,0,1
2502513035031D,1B,42.3624271939185,-71.0585220684271,42.3613016611413,-71.0628341624577,Outside_to_Downtown,Outbound,58,12,103,11,1,1,0,2,188
2502513035031D,1B,42.3624271939185,-71.0585220684271,42.3613016611413,-71.0628341624577,Downtown_to_Outside,Inbound,0,0,1,0,0,0,0,0,1
2502513035031E,1B,42.3602504487467,-71.0572897790384,42.3613016611413,-71.0628341624577,Outside_to_Downtown,Outbound,58,12,103,11,1,1,0,2,188
2502513035031E,1B,42.3602504487467,-71.0572897790384,42.3613016611413,-71.0628341624577,Downtown_to_Outside,Inbound,0,0,1,0,0,0,0,0,1
2502513035195A,1B,42.3557397198625,-71.0589192513441,42.3613016611413,-71.0628341624577,Outside_to_Downtown,Outbound,55,10,158,12,2,0,0,1,238
2502513035195B,1B,42.3555288445115,-71.056570919321,42.3613016611413,-71.0628341624577,Outside_to_Downtown,Outbound,55,10,158,12,2,0,0,1,238
2502513035195C,1B,42.3563819774574,-71.0594890328151,42.3613016611413,-71.0628341624577,Outside_to_Downtown,Outbound,55,10,158,12,2,0,0,1,238
2502513035195D,1B,42.3554726646196,-71.0573512297149,42.3613016611413,-71.0628341624577,Outside_to_Downtown,Outbound,55,10,158,12,2,0,0,1,238
2502513035195E,1B,42.3554898224295,-71.0580216281854,42.3613016611413,-71.0628341624577,Outside_to_Downtown,Outbound,55,10,158,12,2,0,0,1,238
